filing_year,lat,lon,geo_accuracy
2022,36.1907,-95.9393,1
2022,36.0912,-95.9199,1
2022,36.0935,-95.918,1
2022,36.2997,-95.8545,1
2022,36.1562,-95.9517,1
2022,36.0765,-95.979,1
2022,36.0735,-95.9739,1
2022,36.2092,-95.9728,1
2022,36.1119,-95.8132,1
2022,36.1566,-95.996,1
2022,36.1353,-96.2137,0.85
2022,36.1901,-95.9752,1
2022,36.1307,-95.9419,1
2022,36.0329,-95.9483,1
2022,36.0919,-95.9259,1
2022,36.117,-95.9237,1
2022,36.2724,-95.8454,1
2022,36.1813,-95.96,1
2022,36.0927,-95.9427,1
2022,36.2647,-95.856,1
2022,36.0523,-95.9654,1
2022,36.274,-95.8906,1
2022,36.1469,-96.1179,1
2022,36.1495,-96.0593,1
2022,36.1475,-96.1119,1
2022,36.204624,-95.981942,1
2022,36.14,-95.8515,1
2022,36.1467,-95.8652,1
2022,36.1343,-96.0061,1
2022,36.0757,-96.1072,1
2022,36.0924,-96.0259,1
2022,36.1633,-95.9411,1
2022,36.0954,-95.9184,1
2022,36.0954,-95.9184,1
2022,36.0954,-95.9184,1
2022,36.1399,-95.9843,1
2022,36.1305,-95.8524,1
2022,36.1305,-95.8524,1
2022,36.1305,-95.8524,1
2022,36.1304,-95.8541,1
2022,36.1304,-95.8541,1
2022,36.1949,-95.9635,1
2022,36.0689,-95.8477,1
2022,36.1434,-96.053,1
2022,36.1664,-95.9243,1
2022,36.0947,-96.0119,1
2022,36.1514,-95.9703,1
2022,36.0666,-95.9648,1
2022,36.0925,-95.9663,1
2022,36.3239,-95.8572,1
2022,36.2268,-95.9646,1
2022,36.1275,-95.8326,1
2022,36.1619,-95.9409,1
2022,36.1697,-95.8971,1
2022,36.1628,-95.953,1
2022,36.1251,-95.882,1
2022,36.162,-95.9412,1
2022,36.1305,-95.8524,1
2022,36.1305,-95.8524,1
2022,36.2243,-95.9801,1
2022,36.1022,-96.1362,1
2022,36.1025,-96.1362,1
2022,36.1732,-95.9545,1
2022,36.1686,-95.9212,1
2022,36.1769,-95.9473,1
2022,36.1348,-95.8443,1
2022,36.1522,-96.031,1
2022,36.1032,-96.1359,1
2022,36.1026,-96.135,1
2022,36.165,-95.9502,1
2022,36.1039,-96.1338,1
2022,36.1464,-96.0791,1
2022,36.1465,-96.079,1
2022,36.1463,-96.0795,1
2022,36.0956,-96.0292,1
2022,36.1546,-96.0316,1
2022,36.1459,-95.9815,1
2022,36.1021,-96.1359,1
2022,36.1093,-95.9069,1
2022,36.093,-96.0226,1
2022,36.1343,-96.0031,1
2022,36.1445,-95.8953,1
2022,36.1302,-95.8652,1
2022,36.0579,-95.9672,1
2022,36.0572,-95.9658,1
2022,36.0578,-95.9662,1
2022,36.1388,-95.8324,1
2022,36.0835,-96.1229,1
2022,36.1504,-95.9007,1
2022,36.0799,-96.012200000000007,1
2022,36.1532,-95.8673,1
2022,36.139,-95.8316,1
2022,36.139,-95.8314,1
2022,36.1397,-95.8305,1
2022,36.1397,-95.8305,1
2022,36.1273,-96.0027,1
2022,36.1398,-95.8305,1
2022,36.14,-95.8321,1
2022,36.1403,-95.8322,1
2022,36.1709,-95.9429,1
2022,36.1401,-95.832,1
2022,36.0918,-95.8864,1
2022,36.1611,-95.9186,1
2022,36.1828,-95.9621,1
2022,36.06781,-95.970399,1
2022,36.1723,-95.9284,1
2022,36.1731,-95.988,1
2022,36.1389,-95.9673,1
2022,36.0613,-95.9689,0.9
2022,36.0621,-95.9689,0.9
2022,36.0621,-95.9689,0.9
2022,36.051,-95.9199,1
2022,36.0628,-95.9691,0.9
2022,36.0629,-95.9692,0.9
2022,36.2723,-95.8456,1
2022,36.0635,-95.9687,0.9
2022,36.1391,-95.8863,1
2022,36.1647,-95.8719,1
2022,36.1151,-95.8227,1
2022,36.2182,-95.9912,1
2022,36.2263,-95.9991,1
2022,36.1305,-95.8524,1
2022,36.0413,-95.9586,1
2022,36.0919,-95.9266,1
2022,36.174,-95.9866,1
2022,36.0426,-95.9602,1
2022,36.0927,-95.9176,1
2022,36.1452,-95.9748,1
2022,36.174012,-95.986415,1
2022,36.3517,-96.0012,1
2022,36.1444,-96.1389,1
2022,36.051,-95.9199,1
2022,36.1159,-95.9089,1
2022,36.1159,-95.9089,1
2022,36.1159,-95.9089,1
2022,36.0932,-95.8888,1
2022,36.0932,-95.8889,1
2022,36.079,-95.8109,1
2022,36.079,-95.8109,1
2022,36.1483,-95.858,1
2022,36.1528,-95.9027,1
2022,36.1463,-95.8674,1
2022,36.1463,-95.8666,1
2022,36.1469,-95.8666,1
2022,36.1463,-95.8674,1
2022,36.1355,-95.9038,1
2022,36.0577,-95.958,1
2022,36.0566,-95.9579,1
2022,36.057,-95.9628,1
2022,36.057,-95.9628,1
2022,36.0649,-95.9594,1
2022,36.0875,-95.9243,1
2022,36.008,-95.79,1
2022,36.0718,-95.8576,1
2022,36.1199,-95.9415,1
2022,36.0706,-95.8574,1
2022,36.0769,-95.9775,1
2022,36.0769,-95.9768,1
2022,36.0769,-95.9768,1
2022,36.1627,-95.8511,1
2022,36.1301,-95.8509,1
2022,36.1301,-95.8509,1
2022,36.1298,-95.8484,1
2022,36.0515,-95.8683,1
2022,36.0521,-95.8683,1
2022,36.1646,-95.851,1
2022,36.1813,-95.987,1
2022,36.0465,-95.8843,1
2022,36.0705,-95.8693,0.9
2022,36.0225,-95.9478,0.95
2022,36.0466,-95.8716,1
2022,36.0681,-95.8683,1
2022,36.0695,-95.8697,0.9
2022,36.0692,-95.8724,1
2022,35.9576,-95.988,1
2022,36.0525,-95.9203,1
2022,36.0515,-95.9214,1
2022,36.0446,-95.9058,1
2022,36.0278,-95.8834,1
2022,36.0278,-95.8834,1
2022,36.3624,-95.8378,1
2022,36.1185,-95.8152,1
2022,36.0775,-95.9562,1
2022,36.0556,-95.8671,1
2022,36.0072,-95.7943,1
2022,36.0556,-95.8671,1
2022,36.1464,-95.9612,1
2022,36.0634,-95.9291,1
2022,36.1793,-95.9457,1
2022,36.1466,-95.973,1
2022,36.1764,-95.9126,1
2022,36.094,-95.9745,1
2022,36.1164,-95.8684,1
2022,36.0597,-95.8733,1
2022,36.1161,-95.8683,1
2022,36.1181,-95.8563,1
2022,36.1179,-95.8563,1
2022,36.1181,-95.8563,1
2022,35.9908,-95.8028,1
2022,36.298,-95.8332,0.85
2022,36.0753,-95.8554,1
2022,36.0585,-95.8664,1
2022,36.0429,-95.889,1
2022,36.3074,-95.8174,1
2022,36.2809,-95.8675,1
2022,36.0489,-95.9245,1
2022,36.177,-95.9564,1
2022,36.189,-95.9922,1
2022,36.1763,-95.9431,1
2022,36.1584,-95.7944,1
2022,36.1597,-95.9031,1
2022,36.1435,-95.8569,1
2022,36.0658,-95.9599,1
2022,36.0657,-95.9603,1
2022,36.0658,-95.9612,1
2022,36.1517,-95.9921,1
2022,36.0657,-95.96,1
2022,36.1176,-95.8295,1
2022,36.1499,-95.9555,1
2022,36.1446,-95.9903,0.99
2022,36.0751,-95.9629,1
2022,36.0781,-95.8829,1
2022,36.1521,-96.0476,1
2022,36.0739,-95.9784,1
2022,36.1124,-96.0624,1
2022,36.0598,-95.8737,1
2022,36.0584,-95.874,1
2022,36.0608,-95.8737,1
2022,36.0679,-95.9559,1
2022,36.0675,-95.9578,1
2022,36.0675,-95.9578,1
2022,36.0634,-95.9578,1
2022,36.0845,-95.9565,1
2022,36.0896,-95.9572,1
2022,36.1584,-95.9567,1
2022,36.1584,-95.9564,1
2022,36.0896,-95.9569,1
2022,36.088,-95.9581,1
2022,36.0877,-95.9581,1
2022,36.0873,-95.9581,1
2022,36.0878,-95.9581,1
2022,36.2559,-95.9664,0.99
2022,36.0605,-95.9662,1
2022,36.0589,-95.9653,1
2022,36.0592,-95.9648,1
2022,36.0596,-95.9648,1
2022,36.0599,-95.9659,1
2022,36.0599,-95.9659,1
2022,36.1113,-95.9077,1
2022,36.1392,-95.9941,1
2022,36.1477,-95.9823,1
2022,36.1477,-95.9823,1
2022,36.1463,-95.9951,1
2022,36.149,-95.9544,1
2022,36.1291,-95.8199,1
2022,36.1291,-95.8181,1
2022,36.1288,-95.8179,1
2022,36.1267,-95.8191,1
2022,36.1291,-95.8161,1
2022,36.0947,-95.9995,1
2022,36.1304,-95.8553,1
2022,36.1277,-95.88,1
2022,36.1267,-95.8798,1
2022,36.1266,-95.8796,1
2022,36.0893,-95.9484,1
2022,36.1497,-95.9062,1
2022,36.0919,-95.9373,1
2022,36.0919,-95.9373,1
2022,36.092,-95.8925,1
2022,36.0923,-95.8924,1
2022,36.0922,-95.8924,1
2022,36.0922,-95.8924,1
2022,36.0922,-95.8924,1
2022,36.0922,-95.8924,1
2022,36.0921,-95.8924,1
2022,36.0921,-95.8925,1
2022,36.0921,-95.8925,1
2022,36.092,-95.8925,1
2022,36.092,-95.8925,1
2022,36.0919,-95.8925,1
2022,36.0929,-95.892,1
2022,36.0931,-95.8917,1
2022,36.093,-95.8917,1
2022,36.0931,-95.891,1
2022,36.0925,-95.8923,1
2022,36.0819,-95.9759,1
2022,36.0818,-95.9759,1
2022,36.0798,-95.9798,1
2022,36.1316,-95.8659,1
2022,36.1321,-95.8661,1
2022,36.1316,-95.8687,1
2022,36.1514,-96.1873,1
2022,36.131100000000004,-95.8686,1
2022,36.1312,-95.8689,1
2022,36.1312,-95.8689,1
2022,36.13,-95.8689,1
2022,36.1292,-95.8685,1
2022,36.1288,-95.8685,1
2022,36.1287,-95.8685,1
2022,36.1283,-95.8682,1
2022,36.1352,-95.9038,1
2022,36.1321,-95.8676,1
2022,36.1322,-95.8674,1
2022,36.1322,-95.8674,1
2022,36.131,-95.8686,1
2022,36.13,-95.8689,1
2022,36.1293,-95.8685,1
2022,36.1297,-95.8688,1
2022,36.037,-95.9515,1
2022,36.1297,-95.8688,1
2022,36.1322,-95.8676,1
2022,36.2616,-95.8512,1
2022,36.1034,-95.8318,1
2022,36.0751,-95.9806,1
2022,36.0751,-95.9804,1
2022,36.0593,-95.917,1
2022,36.0771,-95.8865,1
2022,36.1438,-95.8576,1
2022,36.1435,-95.8572,1
2022,36.1544,-95.8897,1
2022,36.093,-95.8938,1
2022,36.1436,-95.8565,1
2022,36.1438,-95.8576,1
2022,36.0883,-95.9643,1
2022,36.0883,-95.9643,1
2022,36.0883,-95.9643,1
2022,36.0883,-95.9642,1
2022,36.0896,-95.962,1
2022,36.0769,-95.9751,1
2022,36.0754,-95.975,1
2022,36.0754,-95.975,1
2022,36.0462,-95.9102,1
2022,36.0462,-95.9102,1
2022,36.0754,-95.9753,1
2022,36.0754,-95.9743,1
2022,36.2421,-95.9739,0.98
2022,36.0754,-95.9739,1
2022,36.057,-95.9628,1
2022,36.092,-95.9199,1
2022,36.1743,-95.9102,1
2022,36.0911,-95.9199,1
2022,36.0912,-95.9199,1
2022,36.0936,-95.9199,1
2022,36.0933,-95.9199,1
2022,36.0822,-95.974,1
2022,36.0822,-95.9743,1
2022,36.0824,-95.9749,1
2022,36.0824,-95.9749,1
2022,36.0825,-95.9752,1
2022,36.0825,-95.9749,1
2022,36.1595,-95.9496,0.99
2022,36.0928,-95.9154,1
2022,36.0822,-95.974,1
2022,36.0926,-95.8951,1
2022,36.1813,-95.9972,1
2022,36.1231,-95.9073,1
2022,36.1405,-95.8555,1
2022,36.2292,-95.9897,1
2022,36.0263,-96.0087,1
2022,36.1728,-95.9132,1
2022,36.174,-95.9262,1
2022,36.1087,-95.8487,1
2022,36.189,-95.9892,1
2022,36.2292,-95.9789,1
2022,36.147,-95.9943,1
2022,36.0816,-95.9732,1
2022,36.0911,-95.8798,1
2022,36.1611,-96.0157,1
2022,36.1603,-95.9451,1
2022,36.2148,-95.9854,1
2022,36.1409,-95.9536,1
2022,36.1414,-95.9956,1
2022,36.1595,-95.9529,0.99
2022,36.1407,-96.0062,1
2022,36.1644,-95.8529,1
2022,36.0545,-95.8664,1
2022,36.1005,-95.8567,1
2022,36.2637,-95.9657,1
2022,36.0944,-95.8941,1
2022,36.0934,-95.8945,1
2022,36.1101,-95.8496,1
2022,36.1404,-96.0065,1
2022,36.1826,-95.9563,1
2022,36.1407,-96.0063,1
2022,36.1377,-96.0033,1
2022,36.1377,-96.0033,1
2022,36.1357,-96.0016,1
2022,36.1016,-95.8545,1
2022,36.1016,-95.8545,1
2022,36.1016,-95.8545,1
2022,36.0652,-95.9759,1
2022,36.1016,-95.8547,1
2022,36.0653,-95.9759,1
2022,36.1737,-95.953,1
2022,36.191,-95.9435,1
2022,36.0655,-95.9759,1
2022,36.1167,-95.8715,1
2022,36.1167,-95.8715,1
2022,36.1405,-96.0065,1
2022,36.1016,-95.8544,1
2022,36.0657,-95.9759,1
2022,36.1016,-95.8545,1
2022,36.0896,-95.9619,1
2022,36.1016,-95.8545,1
2022,36.061,-95.9185,1
2022,36.0649,-95.9759,1
2022,36.0649,-95.9759,1
2022,36.1463,-95.8666,1
2022,36.1119,-95.8318,1
2022,36.1125,-95.8331,1
2022,36.1116,-95.8324,1
2022,36.0605,-95.9116,1
2022,36.0637,-95.9578,1
2022,36.0605,-95.9116,1
2022,36.0585,-95.9097,1
2022,36.059,-95.9153,0.9
2022,36.0755,-95.8804,1
2022,36.0727,-95.9744,1
2022,36.1504,-96.0639,1
2022,36.0413,-95.9586,1
2022,36.0174,-95.9041,1
2022,36.0583,-95.9093,1
2022,36.037,-95.9514,1
2022,36.1454,-95.8868,1
2022,36.1458,-95.8868,1
2022,36.1454,-95.8868,1
2022,36.0674,-95.9578,1
2022,36.0227,-95.948,1
2022,36.1336,-95.8929,1
2022,36.0907,-95.9626,1
2022,36.1336,-95.8919,1
2022,36.0907,-95.9626,1
2022,36.0907,-95.9626,1
2022,36.0801,-95.9594,1
2022,36.0801,-95.9594,1
2022,36.0938,-95.9635,1
2022,36.1336,-95.8929,1
2022,36.0726,-95.9749,1
2022,36.0928,-95.9641,1
2022,36.1336,-95.8919,1
2022,36.1336,-95.8917,1
2022,36.1336,-95.8917,1
2022,36.0944,-95.9165,1
2022,36.0502,-95.9645,1
2022,36.0493,-95.9644,1
2022,36.0493,-95.9644,1
2022,36.0493,-95.9644,1
2022,36.0505,-95.9644,1
2022,36.1498,-96.121,1
2022,36.0505,-95.9644,1
2022,36.0492,-95.9646,1
2022,36.0494,-95.9645,1
2022,36.0301,-95.9525,1
2022,36.1646,-95.9132,1
2022,36.0492,-95.965,1
2022,36.0523,-95.9651,1
2022,36.096,-95.9189,1
2022,36.0968,-95.918,1
2022,36.0968,-95.918,1
2022,36.0698,-95.8696,1
2022,36.0968,-95.918,1
2022,36.0968,-95.918,1
2022,36.0503,-95.9668,1
2022,36.0951,-96.0186,1
2022,36.0518,-95.9651,1
2022,36.0506,-95.9666,1
2022,36.0663,-95.9758,1
2022,36.0663,-95.9758,1
2022,36.0663,-95.9758,1
2022,36.0505,-95.9666,1
2022,36.0302,-95.9015,1
2022,36.0695,-95.8697,1
2022,36.0672,-95.9781,1
2022,36.1275,-95.8822,1
2022,36.0477,-95.9641,1
2022,36.1637,-95.9741,1
2022,36.0824,-95.9749,1
2022,36.0822,-95.9743,1
2022,36.0822,-95.974,1
2022,36.0822,-95.974,1
2022,36.0821,-95.9743,1
2022,36.0821,-95.9743,1
2022,36.0819,-95.9743,1
2022,36.0709,-96.0297,0.9
2022,36.0822,-95.9749,1
2022,36.0713,-96.0294,1
2022,36.0818,-95.9743,1
2022,36.0713,-96.0294,1
2022,36.0822,-95.9749,1
2022,36.0817,-95.9743,1
2022,36.0717,-96.0294,1
2022,36.0486,-95.8862,1
2022,36.0464,-95.886,1
2022,36.1384,-95.9915,1
2022,36.1384,-95.9915,1
2022,36.2199,-95.996,1
2022,36.0683,-95.8828,1
2022,36.121,-95.8311,1
2022,36.106,-95.9733,1
2022,36.0407,-95.9595,1
2022,36.0807,-95.8946,1
2022,36.1159,-95.8558,1
2022,36.1159,-95.8527,1
2022,36.1025,-95.8567,1
2022,36.0374,-95.9515,1
2022,36.0732,-95.8799,1
2022,36.1029,-95.8568,1
2022,36.1174,-95.8642,1
2022,36.1174,-95.8619,1
2022,36.1174,-95.8619,1
2022,36.0387,-95.9512,1
2022,36.1174,-95.8619,1
2022,36.1718,-95.8966,1
2022,36.0945,-95.9403,1
2022,36.0946,-95.9403,1
2022,36.0946,-95.9403,1
2022,36.0947,-95.9403,1
2022,36.0947,-95.9403,1
2022,36.0947,-95.9403,1
2022,36.1349,-96.0031,1
2022,35.9474,-96.0186,1
2022,35.9976,-95.8887,1
2022,36.1008,-95.9284,0.93
2022,36.0508,-95.9211,1
2022,36.102,-95.8616,1
2022,35.9566,-95.9905,1
2022,36.0466,-95.8714,1
2022,36.0465,-95.875,1
2022,36.0818,-95.974,1
2022,36.0817,-95.9743,1
2022,36.082,-95.974,1
2022,36.08,-95.9759,1
2022,36.0821,-95.974,1
2022,36.0822,-95.974,1
2022,36.082,-95.9743,1
2022,36.082,-95.9743,1
2022,36.082,-95.9743,1
2022,36.1967,-95.9102,1
2022,36.1644,-95.8742,1
2022,36.0735,-95.9742,1
2022,36.0735,-95.9742,1
2022,36.1802,-95.9727,1
2022,36.1561,-95.8976,1
2022,36.1338,-95.9124,1
2022,36.1465,-95.9907,1
2022,36.0621,-95.9689,0.9
2022,36.0898,-95.779,1
2022,36.0898,-95.7751,1
2022,36.0621,-95.9689,0.9
2022,36.0623,-95.9689,0.9
2022,36.0623,-95.9689,0.9
2022,36.1571,-95.7686,1
2022,36.0627,-95.9689,0.9
2022,36.0634,-95.9689,0.9
2022,36.0605,-95.8737,1
2022,36.1391,-95.8864,1
2022,36.0599,-95.8737,1
2022,36.0604,-95.8737,1
2022,36.0634,-95.9689,0.9
2022,36.1388,-95.8864,1
2022,36.1388,-95.8863,1
2022,36.1392,-95.9941,1
2022,36.0638,-95.9689,0.9
2022,36.1391,-95.8863,1
2022,36.1391,-95.8863,1
2022,36.1391,-95.8863,1
2022,36.079,-95.8109,1
2022,36.079,-95.8109,1
2022,36.1388,-95.8862,1
2022,36.1388,-95.8865,1
2022,36.1388,-95.8864,1
2022,36.1388,-95.8865,1
2022,36.1388,-95.8863,1
2022,36.0289,-95.9454,1
2022,36.0192,-95.9041,1
2022,36.1291,-95.8203,1
2022,36.1291,-95.8212,1
2022,36.1291,-95.8201,1
2022,36.1291,-95.82,1
2022,36.1296,-95.8201,1
2022,36.1291,-95.8161,1
2022,36.1291,-95.8161,1
2022,36.0919,-95.9628,0.9
2022,36.0919,-95.9628,0.9
2022,36.0928,-95.9641,1
2022,36.0903,-95.9648,1
2022,36.0903,-95.9648,1
2022,36.0903,-95.9648,1
2022,36.0928,-95.9638,1
2022,36.0574,-95.9205,0.98
2022,36.0911,-95.8947,1
2022,36.1336,-95.8928,1
2022,36.1336,-95.8927,1
2022,36.1309,-95.8657,0.86
2022,36.1322,-95.8676,1
2022,36.1321,-95.8676,1
2022,36.1595,-95.986,1
2022,36.1289,-95.8685,0.86
2022,36.1312,-95.8685,0.86
2022,36.1292,-95.8685,0.86
2022,36.0698,-95.8705,1
2022,36.0668,-95.9598,1
2022,36.1093,-95.8829,1
2022,36.1305,-95.8659,0.86
2022,36.1299,-95.8663,0.88
2022,36.1305,-95.8686,0.86
2022,36.0584,-95.967,1
2022,36.0564,-95.9672,1
2022,36.0578,-95.9658,1
2022,36.093,-95.8938,1
2022,36.0942,-95.8905,1
2022,36.1399,-95.9373,1
2022,36.1416,-95.9718,1
2022,36.1376,-95.9362,1
2022,36.1014,-95.8569,1
2022,36.1363,-95.8299,1
2022,36.138,-95.8318,1
2022,36.131,-95.8509,1
2022,36.1298,-95.8486,1
2022,36.1298,-95.8484,1
2022,36.0584,-95.8682,1
2022,36.1595,-95.986,1
2022,36.0487,-95.9249,1
2022,36.2082,-95.9553,1
2022,36.0495,-95.9259,0.9
2022,36.0491,-95.9258,1
2022,36.1416,-95.948,1
2022,36.0487,-95.8657,1
2022,36.1295,-95.9191,1
2022,36.1464,-95.9182,1
2022,36.0487,-95.9243,1
2022,36.07,-95.8729,1
2022,36.1409,-95.9536,1
2022,36.0487,-95.9248,1
2022,35.9993,-95.9725,1
2022,36.0413,-95.9586,1
2022,36.0836,-95.9568,1
2022,36.0836,-95.9571,1
2022,36.0078,-95.7976,1
2022,36.2547,-95.9679,1
2022,36.0942,-95.8902,1
2022,36.0948,-95.8907,1
2022,36.2983,-95.9258,1
2022,36.1019,-95.8512,1
2022,36.0711,-96.0273,1
2022,36.1668,-95.9467,1
2022,36.0578,-95.8511,1
2022,36.0522,-95.8861,1
2022,36.0239,-95.8898,1
2022,36.0545,-95.8664,1
2022,36.2303,-95.9906,1
2022,36.0675,-95.9578,1
2022,36.1205,-95.8638,1
2022,36.1201,-95.8638,1
2022,36.12,-95.8638,1
2022,36.0966,-95.9177,1
2022,36.0494,-95.9044,1
2022,36.0714,-96.0294,1
2022,36.0594,-95.917,1
2022,36.0704,-96.0294,1
2022,36.151,-96.0525,1
2022,36.0711,-96.0294,1
2022,36.0754,-95.9739,1
2022,36.0769,-95.9777,1
2022,36.17,-95.8896,1
2022,36.0823,-95.8696,1
2022,36.1467,-95.8652,1
2022,36.1467,-95.8652,1
2022,36.0954,-95.9184,1
2022,36.1009,-95.8552,1
2022,36.1497,-95.9061,1
2022,36.1318,-95.8553,1
2022,36.1267,-95.8798,1
2022,36.1277,-95.88,1
2022,36.1106,-95.9087,1
2022,36.1111,-95.9077,1
2022,36.0653,-95.9759,1
2022,36.0924,-95.9199,1
2022,36.064,-95.977,1
2022,36.064,-95.977,1
2022,36.0936,-95.9199,1
2022,36.0935,-95.9179,1
2022,36.0935,-95.9179,1
2022,36.0951,-95.9153,1
2022,36.0951,-95.9143,1
2022,36.0951,-95.9143,1
2022,36.1564,-95.9004,1
2022,36.1451,-95.9748,1
2022,36.0557,-95.8665,1
2022,36.3796,-95.8205,1
2022,36.0307,-95.8021,1
2022,36.05,-95.9653,1
2022,36.093,-95.8971,1
2022,36.0523,-95.9651,1
2022,36.1564,-95.8993,1
2022,36.0512,-95.9659,1
2022,36.0387,-95.9513,1
2022,36.2807,-95.8757,1
2022,36.117,-95.8288,1
2022,36.1061,-95.8358,1
2022,36.1389,-95.8868,1
2022,36.1061,-95.8358,1
2022,36.0734,-95.8831,1
2022,36.0751,-95.9805,1
2022,36.0751,-95.9805,1
2022,36.1487,-96.115,1
2022,36.09,-95.9817,1
2022,36.1167,-95.8715,1
2022,36.0887,-95.9807,1
2022,36.09,-95.9817,1
2022,36.0887,-95.9807,1
2022,36.09,-95.9817,1
2022,36.1879,-95.9059,1
2022,36.1469,-95.9747,1
2022,36.1456,-95.9741,1
2022,36.1903,-95.9927,1
2022,36.1686,-95.9212,1
2022,36.1336,-95.892,1
2022,36.1508,-95.864,1
2022,36.1519,-95.8644,1
2022,36.1581,-95.9178,1
2022,36.0293,-95.8975,1
2022,36.1662,-95.9686,1
2022,36.1579,-95.9619,1
2022,36.1527,-96.0435,1
2022,36.1112,-95.8678,1
2022,36.1016,-95.8543,1
2022,36.1489,-95.9556,1
2022,36.1016,-95.855,1
2022,36.1016,-95.8545,1
2022,36.1016,-95.8544,1
2022,36.1016,-95.8544,1
2022,36.1017,-95.8542,1
2022,36.1017,-95.8542,1
2022,36.1629,-95.8371,1
2022,36.0744,-95.9773,1
2022,36.1457,-96.0997,1
2022,36.1296,-95.8234,1
2022,36.22,-95.9903,1
2022,36.0695,-95.9778,1
2022,36.1873,-95.9444,1
2022,36.1297,-95.8236,1
2022,36.2421,-95.9744,1
2022,36.157,-95.8581,1
2022,36.1105,-96.0273,1
2022,36.1805,-95.9728,1
2022,36.0924,-95.9259,1
2022,36.2591,-95.9719,1
2022,36.019,-95.9041,1
2022,36.0268,-95.9763,1
2022,36.1508,-96.0447,1
2022,36.1861,-95.9093,1
2022,36.1638,-95.8538,1
2022,36.1487,-96.0408,1
2022,36.1642,-95.8527,1
2022,36.1052,-96.0297,1
2022,36.0648,-95.9241,1
2022,36.1507,-95.9056,1
2022,36.1457,-95.858,1
2022,36.1636,-95.8527,1
2022,36.1435,-95.8572,1
2022,36.142,-95.9496,0.86
2022,36.1432,-95.8566,1
2022,36.1434,-95.8568,1
2022,36.1568,-95.8572,1
2022,36.1368,-96.0971,1
2022,36.1568,-95.8572,1
2022,36.0818,-95.9759,1
2022,36.1168,-95.9136,1
2022,36.1817,-95.9451,1
2022,36.074,-95.98,1
2022,36.1064,-95.8351,1
2022,36.1421,-95.9747,1
2022,36.1304,-95.8541,1
2022,36.137,-96.0069,1
2022,36.1226,-95.9323,1
2022,36.1315,-95.9332,1
2022,36.1817,-95.9451,1
2022,36.1494,-95.9119,1
2022,36.0489,-95.9643,1
2022,36.0492,-95.9644,1
2022,36.1154,-95.9133,1
2022,36.0942,-95.8905,1
2022,36.092,-96.131,1
2022,36.178,-95.9076,1
2022,36.1315,-95.9042,1
2022,36.0769,-95.8834,1
2022,36.1525,-95.9625,1
2022,36.015,-95.8169,1
2022,36.0739,-95.9165,1
2022,36.3658,-95.8393,1
2022,36.2704,-95.8445,1
2022,36.1112,-95.9087,1
2022,36.1495,-95.9016,1
2022,36.1055,-95.832,1
2022,36.1125,-95.8332,1
2022,35.887,-95.8305,1
2022,36.2162,-95.9852,1
2022,36.0669,-95.8797,1
2022,36.1613,-95.9088,1
2022,36.1624,-95.9075,1
2022,36.0745,-95.9628,1
2022,36.1583,-95.9632,1
2022,36.0186,-95.9041,1
2022,36.0184,-95.9041,1
2022,36.2174,-95.9837,1
2022,36.1174,-95.9059,1
2022,36.1414,-95.8535,1
2022,36.218,-95.945,1
2022,36.1445,-95.9718,1
2022,36.0755,-95.8804,1
2022,36.1462,-96.047,1
2022,36.1383,-95.9938,0.9
2022,36.1035,-95.8321,1
2022,36.1741,-95.9388,1
2022,36.0691,-95.9783,1
2022,36.1421,-95.8958,1
2022,36.1403,-95.9004,1
2022,36.0685,-95.9781,1
2022,36.0969,-96.0129,1
2022,36.2308,-95.9841,1
2022,36.1388,-95.8863,1
2022,36.2341,-95.9838,1
2022,36.0648,-95.9241,1
2022,36.1445,-96.1067,0.9
2022,36.2243,-95.9903,1
2022,36.140262,-95.900291,1
2022,36.1403,-95.9007,1
2022,36.3597,-95.8502,1
2022,36.1845,-95.9061,1
2022,36.0856,-96.0406,1
2022,36.0329,-95.813,1
2022,36.1584,-95.974,1
2022,36.0421,-95.8888,1
2022,36.0753,-95.8539,1
2022,36.0641,-95.8911,1
2022,36.03649,-95.949083,1
2022,36.1574,-95.9622,1
2022,36.0963,-96.0124,1
2022,36.1256,-95.9045,1
2022,36.1333,-95.8657,1
2022,36.1515,-95.9748,1
2022,36.0709,-95.977,1
2022,36.1724,-95.9327,1
2022,36.1638,-95.8538,1
2022,36.0705,-95.8854,1
2022,36.0713,-95.8851,1
2022,36.0715,-95.8864,1
2022,36.1362,-95.8302,1
2022,35.935,-95.8807,1
2022,36.1464,-95.9182,1
2022,35.9908,-95.8028,1
2022,36.0912,-95.8969,1
2022,36.029,-95.7968,1
2022,36.1355,-95.902,1
2022,36.1355,-95.902,1
2022,36.1705,-95.8971,1
2022,36.0413,-95.9586,1
2022,36.1711,-95.9399,1
2022,36.0268,-95.9448,1
2022,36.0268,-95.9448,1
2022,36.03,-95.9524,1
2022,36.0839,-95.7928,1
2022,36.0839,-95.7928,1
2022,36.0839,-95.7928,1
2022,36.1897,-95.9697,1
2022,36.1164,-95.9372,1
2022,36.0683,-95.9774,1
2022,36.1455,-95.9161,1
2022,36.0683,-95.9774,1
2022,36.0362,-95.9526,1
2022,36.0799,-95.9805,1
2022,36.0365,-95.9491,1
2022,36.1266,-95.8981,1
2022,36.1942,-95.9979,1
2022,36.1711,-95.9399,1
2022,36.1822,-95.9422,0.9
